Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	
31368.0	2.2623112514390056	1777523.4375	1.747146457093532	24225.0	1.438606E7	1975027.7099609375	-7001.0	-0.5049235230593113	7143.0	0.5151647943454736	128.0	128.0	128.0	128.0	
36546.0	2.6357570452400503	1777527.34375	2.226322558679886	30869.0	1.4386188E7	1975031.6162109375	-9254.0	-0.667413552691168	5677.0	0.4094344865601643	128.0	128.0	128.0	128.0	
39493.0	2.848299485242306	1777531.25	2.6115241779713845	36210.0	1.4386316E7	1975035.5224609375	-11550.0	-0.8330048123603836	3283.0	0.23677530727092116	128.0	128.0	128.0	128.0	
37198.0	2.6827803472018656	1777535.15625	2.609216285850559	36178.0	1.4386444E7	1975039.4287109375	-11756.0	-0.8478618678881965	1020.0	0.07356406135130661	128.0	128.0	128.0	128.0	
30583.0	2.2056957728500097	1777539.0625	2.2416123439803535	31081.0	1.4386572E7	1975043.3349609375	-16685.0	-1.2033493761240692	-498.0	-0.03591657113034381	128.0	128.0	128.0	128.0	
17513.0	1.263066084750424	1777542.96875	1.331293145572322	18459.0	1.43867E7	1975047.2412109375	-25481.0	-1.837731222835925	-946.0	-0.06822706082189808	128.0	128.0	128.0	128.0	
8648.0	0.6237078456530387	1777546.875	0.7931215516473713	10997.0	1.4386828E7	1975051.1474609375	-35344.0	-2.5490668474515497	-2349.0	-0.16941370599433256	128.0	128.0	128.0	128.0	
6451.0	0.4652566272326264	1777550.78125	0.5486292300974406	7607.0	1.4386956E7	1975055.0537109375	-33456.0	-2.412901212322857	-1156.0	-0.08337260286481415	128.0	128.0	128.0	128.0	
5123.0	0.3694791042183762	1777554.6875	0.36529604974938035	5065.0	1.4387084E7	1975058.9599609375	-29859.0	-2.153479713616337	58.0	0.004183054468995866	128.0	128.0	128.0	128.0	
5221.0	0.3765470238384037	1777558.59375	0.30406478691873395	4216.0	1.4387212E7	1975062.8662109375	-26442.0	-1.9070401080894601	1005.0	0.07248223691966975	128.0	128.0	128.0	128.0	
6741.0	0.4861718995776057	1777562.5	0.3838313083447586	5322.0	1.438734E7	1975066.7724609375	-24177.0	-1.7436846189122939	1419.0	0.10234059123284713	128.0	128.0	128.0	128.0	
8254.0	0.5952919239153772	1777566.40625	0.4872537240092426	6756.0	1.4387468E7	1975070.6787109375	-23049.0	-1.662331421653202	1498.0	0.1080381999061346	128.0	128.0	128.0	128.0	
9111.0	0.6571001597762299	1777570.3125	0.5630535558525988	7807.0	1.4387596E7	1975074.5849609375	-22473.0	-1.6207893634783463	1304.0	0.09404660392363119	128.0	128.0	128.0	128.0	
9266.0	0.6682790122364775	1777574.21875	0.5714196647905905	7923.0	1.4387724E7	1975078.4912109375	-21840.0	-1.5751363724632708	1343.0	0.09685934744588703	128.0	128.0	128.0	128.0	
9038.0	0.6518352808755972	1777578.125	0.532618228509215	7385.0	1.4387852E7	1975082.3974609375	-20701.0	-1.4929898372876451	1653.0	0.11921705236638218	128.0	128.0	128.0	128.0	
8812.0	0.6355357927722685	1777582.03125	0.5088902126419799	7056.0	1.438798E7	1975086.3037109375	-20201.0	-1.4569290228997498	1756.0	0.12664558013028862	128.0	128.0	128.0	128.0	
8654.0	0.6241405754256935	1777585.9375	0.5002356171888849	6936.0	1.4388108E7	1975090.2099609375	-20108.0	-1.4502217114236011	1718.0	0.12390495823680858	128.0	128.0	128.0	128.0	
8799.0	0.6345982115981832	1777589.84375	0.5127126589670967	7109.0	1.4388236E7	1975094.1162109375	-20764.0	-1.4975334999005199	1690.0	0.12188555263108643	128.0	128.0	128.0	128.0	
8824.0	0.6364012523175779	1777593.75	0.5293006335855286	7339.0	1.4388364E7	1975098.0224609375	-20796.0	-1.4998413920213451	1485.0	0.10710061873204932	128.0	128.0	128.0	128.0	
8866.0	0.6394303607261611	1777597.65625	0.5286515389265465	7330.0	1.4388492E7	1975101.9287109375	-20486.0	-1.47748368710085	1536.0	0.11077882179961465	128.0	128.0	128.0	128.0	
8890.0	0.6411612798167801	1777601.5625	0.5072314151801366	7033.0	1.438862E7	1975105.8349609375	-19552.0	-1.4101220858242616	1857.0	0.1339298646366435	128.0	128.0	128.0	128.0	
8950.0	0.6454885775433276	1777605.46875	0.49958652252990277	6927.0	1.4388748E7	1975109.7412109375	-19427.0	-1.4011068822272876	2023.0	0.14590205501342476	128.0	128.0	128.0	128.0	
8968.0	0.6467867668612918	1777609.375	0.5171120783224199	7170.0	1.4388876E7	1975113.6474609375	-19443.0	-1.4022608282877003	1798.0	0.12967468853887185	128.0	128.0	128.0	128.0	
9133.0	0.6586868356092973	1777613.28125	0.5320412554790087	7377.0	1.4389004E7	1975117.5537109375	-20057.0	-1.4465435083560358	1756.0	0.12664558013028862	128.0	128.0	128.0	128.0	
9186.0	0.6625092819344142	1777617.1875	0.5365127964631077	7439.0	1.4389132E7	1975121.4599609375	-19689.0	-1.4200027489665448	1747.0	0.1259964854713065	128.0	128.0	128.0	128.0	
9343.0	0.6738323776522134	1777621.09375	0.5334836880545245	7397.0	1.438926E7	1975125.3662109375	-19224.0	-1.386466191585802	1946.0	0.14034868959768887	128.0	128.0	128.0	128.0	
9484.0	0.6840015273095998	1777625.0	0.5300939715020623	7350.0	1.4389388E7	1975129.2724609375	-18886.0	-1.362089081059585	2134.0	0.15390755580753754	128.0	128.0	128.0	128.0	
9528.0	0.6871748789757346	1777628.90625	0.5378109857810719	7457.0	1.4389516E7	1975133.1787109375	-19158.0	-1.3817061640866	2071.0	0.14936389319466273	128.0	128.0	128.0	128.0	
9551.0	0.6888336764375779	1777632.8125	0.551586216877248	7648.0	1.4389644E7	1975137.0849609375	-19544.0	-1.4095451127940553	1903.0	0.13724745956032988	128.0	128.0	128.0	128.0	
9520.0	0.6865979059455283	1777636.71875	0.5451673919162026	7559.0	1.4389772E7	1975140.9912109375	-19238.0	-1.3874758943886631	1961.0	0.14143051402932574	128.0	128.0	128.0	128.0	
9605.0	0.6927282443914705	1777640.625	0.5369455262357624	7445.0	1.43899E7	1975144.8974609375	-18399.0	-1.3269658478457746	2160.0	0.1557827181557081	128.0	128.0	128.0	128.0	
9706.0	0.7000125288978254	1777644.53125	0.5337721745696276	7401.0	1.4390028E7	1975148.8037109375	-18351.0	-1.3235040096645367	2305.0	0.16624035432819778	128.0	128.0	128.0	128.0	
9901.0	0.7140762465091046	1777648.4375	0.5546153252858312	7690.0	1.4390156E7	1975152.7099609375	-18690.0	-1.34795324181953	2211.0	0.15946092122327343	128.0	128.0	128.0	128.0	
10037.0	0.7238847880226121	1777652.34375	0.5709148133891598	7916.0	1.4390284E7	1975156.6162109375	-19364.0	-1.3965632196144129	2121.0	0.15296997463345227	128.0	128.0	128.0	128.0	
9979.0	0.7197017335536163	1777656.25	0.5680299482381284	7876.0	1.4390412E7	1975160.5224609375	-18686.0	-1.3476647553044268	2103.0	0.15167178531548803	128.0	128.0	128.0	128.0	
10098.0	0.7282842073779354	1777660.15625	0.5585098932397239	7744.0	1.439054E7	1975164.4287109375	-18078.0	-1.303814805008746	2354.0	0.1697743141382115	128.0	128.0	128.0	128.0	
10149.0	0.7319624104455007	1777664.0625	0.5521631899074543	7656.0	1.4390668E7	1975168.3349609375	-17821.0	-1.2852795464133677	2493.0	0.17979922053804645	128.0	128.0	128.0	128.0	
10173.0	0.7336933295361197	1777667.96875	0.560529298845446	7772.0	1.4390796E7	1975172.2412109375	-18263.0	-1.3171573063322672	2401.0	0.17316403069067368	128.0	128.0	128.0	128.0	
10303.0	0.7430691412769725	1777671.875	0.5717081513056936	7927.0	1.4390924E7	1975176.1474609375	-18499.0	-1.3341780107233538	2376.0	0.1713609899712789	128.0	128.0	128.0	128.0	
10329.0	0.7449443036251431	1777675.78125	0.5781269762667389	8016.0	1.4391052E7	1975180.0537109375	-18381.0	-1.3256676585278104	2313.0	0.1668173273584041	128.0	128.0	128.0	128.0	
10501.0	0.757349223774579	1777679.6875	0.5747372597142768	7969.0	1.439118E7	1975183.9599609375	-17878.0	-1.2893904792535877	2532.0	0.18261196406030228	128.0	128.0	128.0	128.0	
10676.0	0.7699705088103425	1777683.59375	0.5675250968366977	7869.0	1.4391308E7	1975187.8662109375	-17307.0	-1.2482090292226111	2807.0	0.20244541197364474	128.0	128.0	128.0	128.0	
10759.0	0.7759566039987331	1777687.5	0.5771172734638779	8002.0	1.4391436E7	1975191.7724609375	-17108.0	-1.2338568250962287	2757.0	0.1988393305348552	128.0	128.0	128.0	128.0	
10924.0	0.7878566727467385	1777691.40625	0.5934888831959824	8229.0	1.4391564E7	1975195.6787109375	-17722.0	-1.2781395051645643	2695.0	0.19436778955075618	128.0	128.0	128.0	128.0	
11006.0	0.7937706463063534	1777695.3125	0.6004125595584583	8325.0	1.4391692E7	1975199.5849609375	-17676.0	-1.274821910240878	2681.0	0.1933580867478951	128.0	128.0	128.0	128.0	
11143.0	0.8036513094486367	1777699.21875	0.6002683163009067	8323.0	1.439182E7	1975203.4912109375	-17117.0	-1.2345059197552108	2820.0	0.20338299314773003	128.0	128.0	128.0	128.0	
11218.0	0.8090604316068211	1777703.125	0.5878633961514708	8151.0	1.4391948E7	1975207.3974609375	-16241.0	-1.1713273729476181	3067.0	0.22119703545535035	128.0	128.0	128.0	128.0	
11376.0	0.8204556489533961	1777707.03125	0.592984031794552	8222.0	1.4392076E7	1975211.3037109375	-16372.0	-1.1807753063172468	3154.0	0.22747161715884415	128.0	128.0	128.0	128.0	
11643.0	0.8397121238365322	1777710.9375	0.6117356552762575	8482.0	1.4392204E7	1975215.2099609375	-16868.0	-1.216547634190039	3161.0	0.22797646856027468	128.0	128.0	128.0	128.0	
11686.0	0.8428133538738911	1777714.84375	0.6172168990632175	8558.0	1.4392332E7	1975219.1162109375	-16486.0	-1.1889971719976868	3128.0	0.22559645481067359	128.0	128.0	128.0	128.0	
11724.0	0.8455539757673712	1777718.75	0.5994028567555972	8311.0	1.439246E7	1975223.0224609375	-15907.0	-1.1472387489365041	3413.0	0.24615111901177397	128.0	128.0	128.0	128.0	
11826.0	0.8529103819025019	1777722.65625	0.5928397885370003	8220.0	1.4392588E7	1975226.9287109375	-14916.0	-1.0757662148196954	3606.0	0.2600705933655016	128.0	128.0	128.0	128.0	
12173.0	0.8779365870877013	1777726.5625	0.6061822898605216	8405.0	1.4392716E7	1975230.8349609375	-15203.0	-1.0964651222783475	3768.0	0.2717542972271797	128.0	128.0	128.0	128.0	
12297.0	0.8868796690558993	1777730.46875	0.6274581703493798	8700.0	1.4392844E7	1975234.7412109375	-15362.0	-1.107932461253698	3597.0	0.2594214987065195	128.0	128.0	128.0	128.0	
12494.0	0.9010876299247301	1777734.375	0.6382042930369727	8849.0	1.4392972E7	1975238.6474609375	-15479.0	-1.1163706918204657	3645.0	0.26288333688775745	128.0	128.0	128.0	128.0	
12513.0	0.9024579408714701	1777738.28125	0.6309921301593936	8749.0	1.43931E7	1975242.5537109375	-14570.0	-1.0508121312632719	3764.0	0.27146581071207654	128.0	128.0	128.0	128.0	
12784.0	0.9220029022697095	1777742.1875	0.6213278319034377	8615.0	1.4393228E7	1975246.4599609375	-13912.0	-1.0033560995288016	4169.0	0.3006750703662718	128.0	128.0	128.0	128.0	
12993.0	0.9370763226838498	1777746.09375	0.6382764146657485	8850.0	1.4393356E7	1975250.3662109375	-14115.0	-1.0179967901702869	4143.0	0.29879990801810125	128.0	128.0	128.0	128.0	
13079.0	0.9432787827585677	1777750.0	0.6484455643231349	8991.0	1.4393484E7	1975254.2724609375	-14140.0	-1.0197998308896818	4088.0	0.29483321843543275	128.0	128.0	128.0	128.0	
13226.0	0.953880662188609	1777753.90625	0.6654662687142217	9227.0	1.4393612E7	1975258.1787109375	-14529.0	-1.0478551444834643	3999.0	0.28841439347438735	128.0	128.0	128.0	128.0	
13316.0	0.9603716087784302	1777757.8125	0.6651777821991185	9223.0	1.439374E7	1975262.0849609375	-14009.0	-1.0103518975200532	4093.0	0.2951938265793117	128.0	128.0	128.0	128.0	
13546.0	0.9769595833968621	1777761.71875	0.6617159440178806	9175.0	1.4393868E7	1975265.9912109375	-13439.0	-0.9692425691178524	4371.0	0.31524363937898153	128.0	128.0	128.0	128.0	
13709.0	0.9887154088873159	1777765.625	0.6685674987515806	9270.0	1.4393996E7	1975269.8974609375	-12999.0	-0.9375090524565045	4439.0	0.3201479101357353	128.0	128.0	128.0	128.0	
13914.0	1.0035003427863531	1777769.53125	0.6875354871196138	9533.0	1.4394124E7	1975273.8037109375	-13731.0	-0.9903020847203833	4381.0	0.31596485566673943	128.0	128.0	128.0	128.0	
14066.0	1.0144628303602732	1777773.4375	0.724966612454249	10052.0	1.4394252E7	1975277.7099609375	-14248.0	-1.0275889667974671	4014.0	0.2894962179060242	128.0	128.0	128.0	128.0	
14249.0	1.027661088426243	1777777.34375	0.7313854374152944	10141.0	1.439438E7	1975281.6162109375	-14196.0	-1.023838642101126	4108.0	0.29627565101094855	128.0	128.0	128.0	128.0	
14332.0	1.0336471836146335	1777781.25	0.7239569096513878	10038.0	1.4394508E7	1975285.5224609375	-13484.0	-0.972488042412763	4294.0	0.30969027396324567	128.0	128.0	128.0	128.0	
14501.0	1.0458357388777422	1777785.15625	0.7309527076426396	10135.0	1.4394636E7	1975289.4287109375	-13716.0	-0.9892202602887464	4366.0	0.3148830312351026	128.0	128.0	128.0	128.0	
14398.0	1.0384072111138358	1777789.0625	0.7450885468826947	10331.0	1.4394764E7	1975293.3349609375	-14322.0	-1.0329259673268756	4067.0	0.2933186642311411	128.0	128.0	128.0	128.0	
14473.0	1.04381633327202	1777792.96875	0.7694656574089118	10669.0	1.4394892E7	1975297.2412109375	-15088.0	-1.0881711349691314	3804.0	0.2743506758631082	128.0	128.0	128.0	128.0	
14465.0	1.0432393602418137	1777796.875	0.7714129413858583	10696.0	1.439502E7	1975301.1474609375	-15249.0	-1.0997827172020338	3769.0	0.2718264188559555	128.0	128.0	128.0	128.0	
14354.0	1.035233859447701	1777800.78125	0.7681674680909478	10651.0	1.4395148E7	1975305.0537109375	-14856.0	-1.071438917093148	3703.0	0.2670663913567533	128.0	128.0	128.0	128.0	
14357.0	1.0354502243340284	1777804.6875	0.7693935357801363	10668.0	1.4395276E7	1975308.9599609375	-15208.0	-1.0968257304222264	3689.0	0.2660566885538922	128.0	128.0	128.0	128.0	
14190.0	1.0234059123284713	1777808.59375	0.7781923744907826	10790.0	1.4395404E7	1975312.8662109375	-16608.0	-1.1977960107083334	3400.0	0.24521353783768868	128.0	128.0	128.0	128.0	
13958.0	1.0066736944524879	1777812.5	0.7918954839581829	10980.0	1.4395532E7	1975316.7724609375	-17431.0	-1.2571521111908093	2978.0	0.21477821049430498	128.0	128.0	128.0	128.0	
13576.0	0.9791232322601358	1777816.40625	0.7791299556648679	10803.0	1.439566E7	1975320.6787109375	-17827.0	-1.2857122761860225	2773.0	0.19999327659526786	128.0	128.0	128.0	128.0	
13218.0	0.9533036891584027	1777820.3125	0.7511467636998611	10415.0	1.4395788E7	1975324.5849609375	-17738.0	-1.279293451224977	2803.0	0.20215692545854158	128.0	128.0	128.0	128.0	
13071.0	0.9427018097283614	1777824.21875	0.740112154497165	10262.0	1.4395916E7	1975328.4912109375	-18064.0	-1.3028051022058849	2809.0	0.20258965523119632	128.0	128.0	128.0	128.0	
12679.0	0.9144301312482515	1777828.125	0.7275629910901775	10088.0	1.4396044E7	1975332.3974609375	-18837.0	-1.358555121249571	2591.0	0.18686714015807393	128.0	128.0	128.0	128.0	
12206.0	0.8803166008373023	1777832.03125	0.7251829773405764	10055.0	1.4396172E7	1975336.3037109375	-19917.0	-1.436446480327425	2151.0	0.155133623496726	128.0	128.0	128.0	128.0	
11835.0	0.853559476561484	1777835.9375	0.7147974627968625	9911.0	1.43963E7	1975340.2099609375	-20472.0	-1.476473984297989	1924.0	0.13876201376462147	128.0	128.0	128.0	128.0	
11433.0	0.8245665817936161	1777839.84375	0.681549391931223	9450.0	1.4396428E7	1975344.1162109375	-20287.0	-1.4631314829744677	1983.0	0.14301718986239315	128.0	128.0	128.0	128.0	
11058.0	0.7975209710026946	1777843.75	0.6528449836784582	9052.0	1.4396556E7	1975348.0224609375	-20389.0	-1.4704878891095985	2006.0	0.1446759873242363	128.0	128.0	128.0	128.0	
10826.0	0.780788753126711	1777847.65625	0.6420267393620895	8902.0	1.4396684E7	1975351.9287109375	-21008.0	-1.5151311773218128	1924.0	0.13876201376462147	128.0	128.0	128.0	128.0	
10618.0	0.7657874543413467	1777851.5625	0.6480128345504803	8985.0	1.4396812E7	1975355.8349609375	-21912.0	-1.5803291297351278	1633.0	0.11777461979086636	128.0	128.0	128.0	128.0	
10314.0	0.7438624791935062	1777855.46875	0.6354636711434927	8811.0	1.439694E7	1975359.7412109375	-22093.0	-1.5933831445435458	1503.0	0.10839880805001356	128.0	128.0	128.0	128.0	
10001.0	0.7212884093866837	1777859.375	0.6138993041395312	8512.0	1.4397068E7	1975363.6474609375	-21492.0	-1.5500380456492957	1489.0	0.10738910524715249	128.0	128.0	128.0	128.0	
9916.0	0.7151580709407415	1777863.28125	0.5894500719845381	8173.0	1.4397196E7	1975367.5537109375	-21594.0	-1.5573944517844263	1743.0	0.12570799895620335	128.0	128.0	128.0	128.0	
9795.0	0.7064313538588708	1777867.1875	0.5882240042953497	8156.0	1.4397324E7	1975371.4599609375	-21751.0	-1.5687175475022255	1639.0	0.11820734956352111	128.0	128.0	128.0	128.0	
9653.0	0.6961900825727085	1777871.09375	0.5940658562261888	8237.0	1.4397452E7	1975375.3662109375	-22692.0	-1.6365840001802445	1416.0	0.10212422634651976	128.0	128.0	128.0	128.0	
9559.0	0.6894106494677842	1777875.0	0.6004846811872342	8326.0	1.439758E7	1975379.2724609375	-22632.0	-1.6322567024536971	1233.0	0.08892596828055005	128.0	128.0	128.0	128.0	
9543.0	0.6882567034073716	1777878.90625	0.5862767203184034	8129.0	1.4397708E7	1975383.1787109375	-22221.0	-1.602614713026847	1414.0	0.10197998308896818	128.0	128.0	128.0	128.0	
9495.0	0.6847948652261335	1777882.8125	0.5786318276681695	8023.0	1.4397836E7	1975387.0849609375	-22003.0	-1.5868921979537247	1472.0	0.10616303755796404	128.0	128.0	128.0	128.0	
9526.0	0.687030635718183	1777886.71875	0.5775500032365326	8008.0	1.4397964E7	1975390.9912109375	-22169.0	-1.598864388330506	1518.0	0.10948063248165042	128.0	128.0	128.0	128.0	
9555.0	0.689122162952681	1777890.625	0.6069035061482795	8415.0	1.4398092E7	1975394.8974609375	-22879.0	-1.6500707447613174	1140.0	0.0822186568044015	128.0	128.0	128.0	128.0	
9473.0	0.6832081893930662	1777894.53125	0.6076247224360374	8425.0	1.439822E7	1975398.8037109375	-22882.0	-1.6502871096476448	1048.0	0.07558346695702875	128.0	128.0	128.0	128.0	
9463.0	0.6824869731053083	1777898.4375	0.5904597747873992	8187.0	1.4398348E7	1975402.7099609375	-22381.0	-1.6141541736309737	1276.0	0.09202719831790905	128.0	128.0	128.0	128.0	
9338.0	0.6734717695083344	1777902.34375	0.57639605717612	7992.0	1.4398476E7	1975406.6162109375	-21902.0	-1.57960791344737	1346.0	0.0970757123322144	128.0	128.0	128.0	128.0	
9435.0	0.6804675674995861	1777906.25	0.5735111920250884	7952.0	1.4398604E7	1975410.5224609375	-22106.0	-1.5943207257176313	1483.0	0.10695637547449774	128.0	128.0	128.0	128.0	
9418.0	0.6792414998103976	1777910.15625	0.5888009773255559	8164.0	1.4398732E7	1975414.4287109375	-22551.0	-1.6264148505228582	1254.0	0.09044052248484165	128.0	128.0	128.0	128.0	
9343.0	0.6738323776522134	1777914.0625	0.5963737483470141	8269.0	1.439886E7	1975418.3349609375	-22802.0	-1.6445173793455816	1074.0	0.07745862930519931	128.0	128.0	128.0	128.0	
9351.0	0.6744093506824197	1777917.96875	0.5888730989543318	8165.0	1.4398988E7	1975422.2412109375	-22356.0	-1.612351132911579	1186.0	0.08553625172808788	128.0	128.0	128.0	128.0	
9381.0	0.6765729995456934	1777921.875	0.5782712195242905	8018.0	1.4399116E7	1975426.1474609375	-21942.0	-1.5824927785984015	1363.0	0.09830178002140284	128.0	128.0	128.0	128.0	
9440.0	0.6808281756434651	1777925.78125	0.5800021386149096	8042.0	1.4399244E7	1975430.0537109375	-21919.0	-1.5808339811365584	1398.0	0.10082603702855553	128.0	128.0	128.0	128.0	
9379.0	0.6764287562881418	1777929.6875	0.5926955452794487	8218.0	1.4399372E7	1975433.9599609375	-22457.0	-1.6196354174179337	1161.0	0.0837332110086931	128.0	128.0	128.0	128.0	
9399.0	0.6778711888636576	1777933.59375	0.60740835754971	8422.0	1.43995E7	1975437.8662109375	-22814.0	-1.645382838890891	977.0	0.07046283131394761	128.0	128.0	128.0	128.0	
9419.0	0.6793136214391734	1777937.5	0.5970949646347719	8279.0	1.4399628E7	1975441.7724609375	-22470.0	-1.620572998592019	1140.0	0.0822186568044015	128.0	128.0	128.0	128.0	
9448.0	0.6814051486736714	1777941.40625	0.584690044485336	8107.0	1.4399756E7	1975445.6787109375	-21850.0	-1.5758575887510287	1341.0	0.09671510418833545	128.0	128.0	128.0	128.0	
9480.0	0.6837130407944967	1777945.3125	0.5807954765314433	8053.0	1.4399884E7	1975449.5849609375	-21957.0	-1.5835746030300384	1427.0	0.10291756426305346	128.0	128.0	128.0	128.0	
9507.0	0.685660324771443	1777949.21875	0.5983931539527362	8297.0	1.4400012E7	1975453.4912109375	-22409.0	-1.6161735792366958	1210.0	0.08726717081870686	128.0	128.0	128.0	128.0	
9541.0	0.68811246014982	1777953.125	0.6113750471323786	8477.0	1.440014E7	1975457.3974609375	-22757.0	-1.641271906050671	1064.0	0.0767374130174414	128.0	128.0	128.0	128.0	
9503.0	0.6853718382563398	1777957.03125	0.6070477494058311	8417.0	1.4400268E7	1975461.3037109375	-22282.0	-1.6070141323821703	1086.0	0.0783240888505088	128.0	128.0	128.0	128.0	
9520.0	0.6865979059455283	1777960.9375	0.5874306663788159	8145.0	1.4400396E7	1975465.2099609375	-21780.0	-1.5708090747367234	1375.0	0.09916723956671233	128.0	128.0	128.0	128.0	
9499.0	0.6850833517412367	1777964.84375	0.5823821523645106	8075.0	1.4400524E7	1975469.1162109375	-21772.0	-1.570232101706517	1424.0	0.10270119937672609	128.0	128.0	128.0	128.0	
9506.0	0.6855882031426672	1777968.75	0.5973834511498751	8283.0	1.4400652E7	1975473.0224609375	-22326.0	-1.6101874840483053	1223.0	0.08820475199279214	128.0	128.0	128.0	128.0	
9539.0	0.6879682168922683	1777972.65625	0.6108701957309479	8470.0	1.440078E7	1975476.9287109375	-22949.0	-1.6551192587756227	1069.0	0.07709802116132035	128.0	128.0	128.0	128.0	
9526.0	0.687030635718183	1777976.5625	0.6084901819813469	8437.0	1.4400908E7	1975480.8349609375	-22386.0	-1.6145147817748526	1089.0	0.07854045373683617	128.0	128.0	128.0	128.0	
9649.0	0.6959015960576054	1777980.46875	0.6012058974749921	8336.0	1.4401036E7	1975484.7412109375	-22282.0	-1.6070141323821703	1313.0	0.0946956985826133	128.0	128.0	128.0	128.0	
9697.0	0.6993634342388433	1777984.375	0.5963016267182383	8268.0	1.4401164E7	1975488.6474609375	-21824.0	-1.5739824264028581	1429.0	0.10306180752060504	128.0	128.0	128.0	128.0	
9681.0	0.6982094881784306	1777988.28125	0.6088507901252258	8442.0	1.4401292E7	1975492.5537109375	-22329.0	-1.6104038489346326	1239.0	0.08935869805320479	128.0	128.0	128.0	128.0	
9634.0	0.6948197716259684	1777992.1875	0.6175053855783207	8562.0	1.440142E7	1975496.4599609375	-22653.0	-1.6337712566579887	1072.0	0.07731438604764773	128.0	128.0	128.0	128.0	
9629.0	0.6944591634820895	1777996.09375	0.6234193591379356	8644.0	1.4401548E7	1975500.3662109375	-22867.0	-1.649205285216008	985.0	0.07103980434415393	128.0	128.0	128.0	128.0	
9662.0	0.6968391772316906	1778000.0	0.6076247224360374	8425.0	1.4401676E7	1975504.2724609375	-22186.0	-1.6000904560196945	1237.0	0.08921445479565321	128.0	128.0	128.0	128.0	
9757.0	0.7036907319653908	1778003.90625	0.5990422486117184	8306.0	1.4401804E7	1975508.1787109375	-21972.0	-1.5846564274616752	1451.0	0.10464848335367244	128.0	128.0	128.0	128.0	
9789.0	0.705998624086216	1778007.8125	0.6123847499352396	8491.0	1.4401932E7	1975512.0849609375	-22251.0	-1.6047783618901208	1298.0	0.09361387415097644	128.0	128.0	128.0	128.0	
9754.0	0.7034743670790633	1778011.71875	0.6290448461824472	8722.0	1.440206E7	1975515.9912109375	-23009.0	-1.6594465565021703	1032.0	0.0744295208966161	128.0	128.0	128.0	128.0	
9724.0	0.7013107182157896	1778015.625	0.6267369540616219	8690.0	1.4402188E7	1975519.8974609375	-22921.0	-1.6530998531699006	1034.0	0.07457376415416768	128.0	128.0	128.0	128.0	
9752.0	0.7033301238215117	1778019.53125	0.6157744664877017	8538.0	1.4402316E7	1975523.8037109375	-22508.0	-1.623313620485499	1214.0	0.08755565733381002	128.0	128.0	128.0	128.0	
9878.0	0.7124174490472615	1778023.4375	0.6119520201625849	8485.0	1.4402444E7	1975527.7099609375	-22078.0	-1.592301320111909	1393.0	0.10046542888467656	128.0	128.0	128.0	128.0	
9934.0	0.7164562602587057	1778027.34375	0.6213999535322134	8616.0	1.4402572E7	1975531.6162109375	-22837.0	-1.6470416363527343	1318.0	0.09505630672649226	128.0	128.0	128.0	128.0	
9841.0	0.7097489487825571	1778031.25	0.6333721439089947	8782.0	1.44027E7	1975535.5224609375	-23102.0	-1.6661538679783188	1059.0	0.07637680487356245	128.0	128.0	128.0	128.0	
9826.0	0.7086671243509203	1778035.15625	0.6299824273565325	8735.0	1.4402828E7	1975539.4287109375	-23146.0	-1.6693272196444535	1091.0	0.07868469699438775	128.0	128.0	128.0	128.0	
9897.0	0.7137877599940015	1778039.0625	0.6195247911840429	8590.0	1.4402956E7	1975543.3349609375	-22774.0	-1.6424979737398595	1307.0	0.09426296880995856	128.0	128.0	128.0	128.0	
9955.0	0.7179708144629973	1778042.96875	0.6133223311093248	8504.0	1.4403084E7	1975547.2412109375	-22460.0	-1.619851782304261	1451.0	0.10464848335367244	128.0	128.0	128.0	128.0	
9960.0	0.7183314226068762	1778046.875	0.6239963321681419	8652.0	1.4403212E7	1975551.1474609375	-22869.0	-1.6493495284735595	1308.0	0.09433509043873435	128.0	128.0	128.0	128.0	
9846.0	0.7101095569264361	1778050.78125	0.6351751846283894	8807.0	1.440334E7	1975555.0537109375	-23335.0	-1.682958207483078	1039.0	0.07493437229804663	128.0	128.0	128.0	128.0	
9768.0	0.7044840698819245	1778054.6875	0.6304872787579632	8742.0	1.4403468E7	1975558.9599609375	-23535.0	-1.6973825332382362	1026.0	0.07399679112396135	128.0	128.0	128.0	128.0	
9748.0	0.7030416373064086	1778058.59375	0.627386048720604	8699.0	1.4403596E7	1975562.8662109375	-23095.0	-1.6656490165768882	1049.0	0.07565558858580454	128.0	128.0	128.0	128.0	
9704.0	0.6998682856402738	1778062.5	0.6116635336474817	8481.0	1.4403724E7	1975566.7724609375	-22297.0	-1.6080959568138071	1223.0	0.08820475199279214	128.0	128.0	128.0	128.0	
9745.0	0.7028252724200812	1778066.40625	0.6069035061482795	8415.0	1.4403852E7	1975570.6787109375	-22627.0	-1.6318960943098182	1330.0	0.09592176627180175	128.0	128.0	128.0	128.0	
9746.0	0.702897394048857	1778070.3125	0.6222654130775229	8628.0	1.440398E7	1975574.5849609375	-23387.0	-1.686708532179419	1118.0	0.0806319809713341	128.0	128.0	128.0	128.0	
