Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	Shimmer_8F60	
ECG_LL-RA_24BIT	ECG_LL-RA_24BIT	System_Timestamp_Plot_Zeroed	ECG_LL-LA_24BIT	ECG_LL-LA_24BIT	Timestamp	Timestamp	ECG_Vx-RL_24BIT	ECG_Vx-RL_24BIT	ECG_LA-RA_24BIT	ECG_LA-RA_24BIT	ECG_EMG_Status1	ECG_EMG_Status1	ECG_EMG_Status2	ECG_EMG_Status2	
CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	UNCAL	CAL	
mV	no_units	ms	no_units	mV	ms	Ticks	mV	no_units	mV	no_units	no_units	no_units	no_units	no_units	
605.0	8388607.0	3027.34375	8379240.0	604.3244367032572	119305.2978515625	3909396.0	605.0	8388607.0	0.6755632967428323	9367.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3031.25	8379069.0	604.3121039047365	119309.2041015625	3909524.0	605.0	8388607.0	0.6878960952634925	9538.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3035.15625	8378506.0	604.2714994277358	119313.1103515625	3909652.0	605.0	8388607.0	0.7285005722642628	10101.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3039.0625	8377028.0	604.1649036604051	119317.0166015625	3909780.0	605.0	8388607.0	0.8350963395948815	11579.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3042.96875	8374274.0	603.9662806947566	119320.9228515625	3909908.0	605.0	8388607.0	1.0337193052434093	14333.0	128.0	128.0	128.0	128.0	
480.02540588681774	6655776.0	3046.875	6634675.0	478.50356739801975	119324.8291015625	3910036.0	605.0	8388607.0	1.5218384887979615	21101.0	128.0	128.0	128.0	128.0	
94.32917646517474	1307918.0	3050.78125	1262907.0	91.08290983234762	119328.7353515625	3910164.0	605.0	8388607.0	3.246266632827119	45011.0	128.0	128.0	128.0	128.0	
-90.96592855047328	-1261285.0	3054.6875	-1326711.0	-95.68455823475817	119332.6416015625	3910292.0	539.1742288081919	7475902.0	4.718629684284888	65426.0	128.0	128.0	128.0	128.0	
-125.99756729573815	-1747015.0	3058.59375	-1824986.0	-131.62096281301532	119336.5478515625	3910420.0	533.227151420969	7393443.0	5.623395517277183	77971.0	128.0	128.0	128.0	128.0	
20.538436834625823	284775.0	3062.5	208344.0	15.026108625663358	119340.4541015625	3910548.0	582.7089354644937	8079531.0	5.512328208962466	76431.0	128.0	128.0	128.0	128.0	
287.4644795017814	3985829.0	3066.40625	3925585.0	283.11958409781266	119344.3603515625	3910676.0	605.0	8388607.0	4.34489540396874	60244.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3070.3125	8355876.0	602.6393869685396	119348.2666015625	3910804.0	605.0	8388607.0	2.3606130314604084	32731.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3074.21875	8380384.0	604.4069438465767	119352.1728515625	3910932.0	605.0	8388607.0	0.5930561534233276	8223.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3078.125	8391873.0	605.2355492395817	119356.0791015625	3911060.0	605.0	8388607.0	-0.2355492395817327	-3266.0	128.0	128.0	128.0	128.0	
304.52549988335375	4222388.0	3082.03125	4217582.0	304.1788833354573	119359.9853515625	3911188.0	605.0	8388607.0	0.3466165478964505	4806.0	128.0	128.0	128.0	128.0	
-540.8425463250335	-7499034.0	3085.9375	-7544277.0	-544.1055451757366	119363.8916015625	3911316.0	427.25343313854137	5924068.0	3.2629988507031027	45243.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3089.84375	-8476062.0	-611.3073970445869	119367.7978515625	3911444.0	327.87963722701517	4546204.0	6.307324922958007	87454.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3093.75	-8493871.0	-612.5918111314548	119371.7041015625	3911572.0	300.49188142918126	4166460.0	7.591739009826066	105263.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3097.65625	-8498512.0	-612.9265276106033	119375.6103515625	3911700.0	290.5016655327875	4027941.0	7.9264554889745105	109904.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3101.5625	-8497424.0	-612.8480592784953	119379.5166015625	3911828.0	271.5630306676663	3765348.0	7.84798715686645	108816.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3105.46875	-8490402.0	-612.3416212012316	119383.4228515625	3911956.0	249.29461232359557	3456586.0	7.3415490796028475	101794.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3109.375	-8480033.0	-611.5937920324554	119387.3291015625	3912084.0	200.51875478252828	2780286.0	6.593719910826673	91425.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3113.28125	-8470092.0	-610.8768309207953	119391.2353515625	3912212.0	152.34064130075473	2112274.0	5.876758799166536	81484.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3117.1875	-8462722.0	-610.3452945167178	119395.1416015625	3912340.0	150.52858537776297	2087149.0	5.345222395088959	74114.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3121.09375	-8456184.0	-609.8737633077817	119399.0478515625	3912468.0	117.57058770305964	1630171.0	4.873691186152838	67576.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3125.0	-8453866.0	-609.7065853722794	119402.9541015625	3912596.0	56.095914375294974	777796.0	4.706513250650556	65258.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3128.90625	-8449630.0	-609.4010781527851	119406.8603515625	3912724.0	-177.19108607662753	-2456837.0	4.401006031156306	61022.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3132.8125	-8446044.0	-609.1424499919951	119410.7666015625	3912852.0	-444.9630433276944	-6169620.0	4.14237787036632	57436.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3136.71875	-8444389.0	-609.0230886963712	119414.6728515625	3912980.0	-593.954500431359	-8235456.0	4.023016574742386	55781.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3140.625	-8443756.0	-608.9774357053561	119418.5791015625	3913108.0	-605.0000721216288	-8388608.0	3.9773635837273105	55148.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3144.53125	-8442739.0	-608.9040880088911	119422.4853515625	3913236.0	-605.0000721216288	-8388608.0	3.9040158872623314	54131.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3148.4375	-8434204.0	-608.2885299072898	119426.3916015625	3913364.0	-605.0000721216288	-8388608.0	3.288457785660957	45596.0	128.0	128.0	128.0	128.0	
185.99179994962216	2578863.0	3152.34375	2566945.0	185.1322543778723	119430.2978515625	3913492.0	-398.72125133529323	-5528456.0	0.8595455717498747	11918.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3156.25	8438576.0	608.6038456682975	119434.2041015625	3913620.0	-84.7109639300065	-1174557.0	-3.60384566829749	-49969.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3160.15625	8466256.0	610.6001723528113	119438.1103515625	3913748.0	-61.2195791267847	-848838.0	-5.600172352811379	-77649.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3164.0625	8474693.0	611.2086625347928	119442.0166015625	3913876.0	12.671842297535218	175701.0	-6.208662534792726	-86086.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3167.96875	8475767.0	611.286121164098	119445.9228515625	3914004.0	133.82016763927552	1855479.0	-6.286121164097925	-87160.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3171.875	8471924.0	611.0089577447126	119449.8291015625	3914132.0	233.42129092470302	3236495.0	-6.0089577447125615	-83317.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3175.78125	8466400.0	610.610557867355	119453.7353515625	3914260.0	369.8172104140771	5127688.0	-5.610557867355093	-77793.0	128.0	128.0	128.0	128.0	
-431.02517795862894	-5976365.0	3179.6875	-5948054.0	-428.98334252635755	119457.6416015625	3914388.0	-207.5410214115407	-2877653.0	-2.041835432271413	-28311.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3183.59375	8400203.0	605.8363224072841	119461.5478515625	3914516.0	411.6627564028211	5707896.0	-0.83632240728407	-11596.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3187.5	8416892.0	607.0399602699232	119465.4541015625	3914644.0	492.02125215783747	6822104.0	-2.0399602699232426	-28285.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3191.40625	8433126.0	608.2107827914695	119469.3603515625	3914772.0	589.8652762014003	8178757.0	-3.21078279146943	-44519.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3195.3125	8440871.0	608.7693648063379	119473.2666015625	3914900.0	605.0	8388607.0	-3.7693648063379297	-52264.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3199.21875	8453149.0	609.654874164447	119477.1728515625	3915028.0	605.0	8388607.0	-4.654874164447089	-64542.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3203.125	8463114.0	610.3735661951979	119481.0791015625	3915156.0	605.0	8388607.0	-5.373566195197844	-74507.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3207.03125	8467181.0	610.6668848594289	119484.9853515625	3915284.0	605.0	8388607.0	-5.666884859428985	-78574.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3210.9375	8469922.0	610.8645702439035	119488.8916015625	3915412.0	605.0	8388607.0	-5.864570243903428	-81315.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3214.84375	8473668.0	611.1347378652976	119492.7978515625	3915540.0	605.0	8388607.0	-6.134737865297541	-85061.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3218.75	8457104.0	609.9401152062553	119496.7041015625	3915668.0	605.0	8388607.0	-4.940115206255341	-68497.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3222.65625	8448480.0	609.3181382796929	119500.6103515625	3915796.0	605.0	8388607.0	-4.3181382796929215	-59873.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3226.5625	8434348.0	608.2989154218335	119504.5166015625	3915924.0	605.0	8388607.0	-3.2989154218334464	-45741.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3230.46875	8427869.0	607.8316393889951	119508.4228515625	3916052.0	605.0	8388607.0	-2.831639388995098	-39262.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3234.375	8424306.0	607.5746700256669	119512.3291015625	3916180.0	605.0	8388607.0	-2.5746700256669555	-35699.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3238.28125	8416809.0	607.0339741747349	119516.2353515625	3916308.0	605.0	8388607.0	-2.0339741747348516	-28202.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3242.1875	8413044.0	606.762436242394	119520.1416015625	3916436.0	605.0	8388607.0	-1.7624362423939994	-24437.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3246.09375	8414243.0	606.8489100752962	119524.0478515625	3916564.0	605.0	8388607.0	-1.8489100752961727	-25636.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3250.0	8420381.0	607.291592632722	119527.9541015625	3916692.0	605.0	8388607.0	-2.2915926327219767	-31774.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3253.90625	8418343.0	607.1446087532769	119531.8603515625	3916820.0	605.0	8388607.0	-2.144608753276915	-29736.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3257.8125	8417014.0	607.0487591086339	119535.7666015625	3916948.0	605.0	8388607.0	-2.048759108633889	-28407.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3261.71875	8405486.0	606.2173409721066	119539.6728515625	3917076.0	605.0	8388607.0	-1.2173409721065727	-16879.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3265.625	8405146.0	606.1928196183228	119543.5791015625	3917204.0	605.0	8388607.0	-1.192819618322804	-16539.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3269.53125	8434184.0	608.2870874747142	119547.4853515625	3917332.0	605.0	8388607.0	-3.287087474714217	-45577.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3273.4375	8478042.0	611.4501978695629	119551.3916015625	3917460.0	605.0	8388607.0	-6.4501978695628495	-89435.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3277.34375	8473038.0	611.0893012391688	119555.2978515625	3917588.0	605.0	8388607.0	-6.089301239168792	-84431.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3281.25	8472499.0	611.0504276812586	119559.2041015625	3917716.0	605.0	8388607.0	-6.050427681258641	-83892.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3285.15625	8462936.0	610.3607285452757	119563.1103515625	3917844.0	605.0	8388607.0	-5.360728545275753	-74329.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3289.0625	8439408.0	608.6638508634389	119567.0166015625	3917972.0	605.0	8388607.0	-3.663850863438948	-50801.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3292.96875	8448064.0	609.2881356821222	119570.9228515625	3918100.0	605.0	8388607.0	-4.288135682122193	-59457.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3296.875	8432964.0	608.1990990876078	119574.8291015625	3918228.0	605.0	8388607.0	-3.199099087607752	-44357.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3300.78125	8434059.0	608.2780722711173	119578.7353515625	3918356.0	605.0	8388607.0	-3.2780722711172428	-45452.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3304.6875	8435271.0	608.3654836851935	119582.6416015625	3918484.0	605.0	8388607.0	-3.3654836851935013	-46664.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3308.59375	8431995.0	608.129213229324	119586.5478515625	3918612.0	605.0	8388607.0	-3.129213229324011	-43388.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3312.5	8432937.0	608.1971518036308	119590.4541015625	3918740.0	605.0	8388607.0	-3.1971518036308058	-44330.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3316.40625	8431319.0	608.0804590082715	119594.3603515625	3918868.0	605.0	8388607.0	-3.080459008271576	-42712.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3320.3125	8423263.0	607.4994471668538	119598.2666015625	3918996.0	605.0	8388607.0	-2.4994471668538054	-34656.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3324.21875	8426060.0	607.7011713625396	119602.1728515625	3919124.0	605.0	8388607.0	-2.7011713625396925	-37453.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3328.125	8427477.0	607.803367710515	119606.0791015625	3919252.0	605.0	8388607.0	-2.803367710514988	-38870.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3332.03125	8428485.0	607.876066312321	119609.9853515625	3919380.0	605.0	8388607.0	-2.876066312320985	-39878.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3335.9375	8427244.0	607.7865633710102	119613.8916015625	3919508.0	605.0	8388607.0	-2.786563371010229	-38637.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3339.84375	8425186.0	607.6381370589896	119617.7978515625	3919636.0	605.0	8388607.0	-2.6381370589896513	-36579.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3343.75	8422822.0	607.4676415285637	119621.7041015625	3919764.0	605.0	8388607.0	-2.4676415285636817	-34215.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3347.65625	8419772.0	607.2476705607975	119625.6103515625	3919892.0	605.0	8388607.0	-2.24767056079752	-31165.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3351.5625	8414181.0	606.8444385343121	119629.5166015625	3920020.0	605.0	8388607.0	-1.8444385343120737	-25574.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3355.46875	8408241.0	606.4160360593838	119633.4228515625	3920148.0	605.0	8388607.0	-1.4160360593838763	-19634.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3359.375	8405329.0	606.2060178763887	119637.3291015625	3920276.0	605.0	8388607.0	-1.2060178763887737	-16722.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3363.28125	8399988.0	605.8208162570972	119641.2353515625	3920404.0	605.0	8388607.0	-0.820816257097275	-11381.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3367.1875	8396088.0	605.5395419048717	119645.1416015625	3920532.0	605.0	8388607.0	-0.5395419048716908	-7481.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3371.09375	8393901.0	605.3818119027391	119649.0478515625	3920660.0	605.0	8388607.0	-0.3818119027390364	-5294.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3375.0	8392397.0	605.2733409730603	119652.9541015625	3920788.0	605.0	8388607.0	-0.27334097306024707	-3790.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3378.90625	8389931.0	605.0954890364992	119656.8603515625	3920916.0	605.0	8388607.0	-0.095489036499147	-1324.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3382.8125	8387012.0	604.8849660021026	119660.7666015625	3921044.0	605.0	8388607.0	0.1150339978973863	1595.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3386.71875	8385505.0	604.7762787075375	119664.6728515625	3921172.0	605.0	8388607.0	0.22372129246250302	3102.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3390.625	8385451.0	604.7723841395836	119668.5791015625	3921300.0	605.0	8388607.0	0.22761586041639573	3156.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3394.53125	8385400.0	604.7687059365161	119672.4853515625	3921428.0	605.0	8388607.0	0.23129406348396106	3207.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3398.4375	8384411.0	604.6973776456567	119676.3916015625	3921556.0	605.0	8388607.0	0.30262235434321816	4196.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3402.34375	8382889.0	604.58760852666	119680.2978515625	3921684.0	605.0	8388607.0	0.4123914733399717	5718.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3406.25	8382192.0	604.5373397514034	119684.2041015625	3921812.0	605.0	8388607.0	0.4626602485966979	6415.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3410.15625	8382707.0	604.5744823902228	119688.1103515625	3921940.0	605.0	8388607.0	0.42551760977716563	5900.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3414.0625	8382961.0	604.5928012839319	119692.0166015625	3922068.0	605.0	8388607.0	0.4071987160681148	5646.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3417.96875	8381648.0	604.4981055853493	119695.9228515625	3922196.0	605.0	8388607.0	0.5018944146507281	6959.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3421.875	8380270.0	604.3987219808962	119699.8291015625	3922324.0	605.0	8388607.0	0.6012780191037678	8337.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3425.78125	8380143.0	604.3895625340417	119703.7353515625	3922452.0	605.0	8388607.0	0.6104374659582933	8464.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3429.6875	8381241.0	604.4687520824375	119707.6416015625	3922580.0	605.0	8388607.0	0.5312479175624749	7366.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3433.59375	8381332.0	604.4753151506561	119711.5478515625	3922708.0	605.0	8388607.0	0.5246848493438779	7275.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3437.5	8380846.0	604.440264039071	119715.4541015625	3922836.0	605.0	8388607.0	0.5597359609289123	7761.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3441.40625	8379322.0	604.3303506768168	119719.3603515625	3922964.0	605.0	8388607.0	0.6696493231832175	9285.0	128.0	128.0	128.0	128.0	
605.0	8388607.0	3445.3125	8377367.0	604.1893528925601	119723.2666015625	3923092.0	605.0	8388607.0	0.8106471074398884	11240.0	128.0	128.0	128.0	128.0	
539.3319588103245	7478089.0	3449.21875	7459310.0	537.977586743544	119727.1728515625	3923220.0	605.0	8388607.0	1.3543720667805752	18779.0	128.0	128.0	128.0	128.0	
35.35517637195306	490216.0	3453.125	449226.0	32.39891080843339	119731.0791015625	3923348.0	598.0001631975368	8291551.0	2.9562655635196644	40990.0	128.0	128.0	128.0	128.0	
-547.2897150861878	-7588427.0	3457.03125	-7665864.0	-552.8745976536987	119734.9853515625	3923476.0	418.1991396187711	5798526.0	5.5848825675109115	77437.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3460.9375	-8500410.0	-613.0634144620198	119738.8916015625	3923604.0	329.17241742282124	4564129.0	8.063342340390962	111802.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3464.84375	-8513627.0	-614.0166460295494	119742.7978515625	3923732.0	326.4526386800574	4526418.0	9.016573907920588	125019.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3468.75	-8512667.0	-613.9474092659246	119746.7041015625	3923860.0	328.31972340580506	4552306.0	8.94733714429583	124059.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3472.65625	-8504819.0	-613.3813987232922	119750.6103515625	3923988.0	330.6683642468887	4584871.0	8.381326601663423	116211.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3476.5625	-8496253.0	-612.7636048511988	119754.5166015625	3924116.0	332.985271571311	4616996.0	7.76353272957	107645.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3480.46875	-8486705.0	-612.0749875396476	119758.4228515625	3924244.0	335.0032347444576	4644976.0	7.074915418018749	98097.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3484.375	-8476248.0	-611.3208116675391	119762.3291015625	3924372.0	336.835340480249	4670379.0	6.320739545910305	87640.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3488.28125	-8465612.0	-610.5537260238798	119766.2353515625	3924500.0	338.3144829648117	4690888.0	5.553653902250994	77004.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3492.1875	-8456776.0	-609.916459312017	119770.1416015625	3924628.0	339.57711631978947	4708395.0	4.9163871903881065	68168.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3496.09375	-8449683.0	-609.4049005991102	119774.0478515625	3924756.0	340.8025349143189	4725386.0	4.404828477481423	61075.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3500.0	-8445147.0	-609.0777568909832	119777.9541015625	3924884.0	341.67390843318805	4737468.0	4.077684769354436	56539.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3503.90625	-8441085.0	-608.784798834896	119781.8603515625	3925012.0	342.5361946268314	4749424.0	3.7847267132671734	52477.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3507.8125	-8436214.0	-608.4334943811291	119785.7666015625	3925140.0	343.2933996073484	4759923.0	3.433422259500296	47606.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3511.71875	-8432386.0	-608.1574127861754	119789.6728515625	3925268.0	343.6116002335072	4764335.0	3.1573406645465694	43778.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3515.625	-8431584.0	-608.0995712398972	119793.5791015625	3925396.0	325.52082723627416	4513498.0	3.099499118268385	42976.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3519.53125	-8429807.0	-607.9714111055627	119797.4853515625	3925524.0	235.14636816339114	3260414.0	2.971338983933805	41199.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3523.4375	-8428838.0	-607.9015252472789	119801.3916015625	3925652.0	165.24781647298533	2291238.0	2.9014531256500633	40230.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3527.34375	-8426569.0	-607.7378812715866	119805.2978515625	3925780.0	67.39016144158381	934396.0	2.737809149957794	37961.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3531.25	-8423912.0	-607.5462541039293	119809.2041015625	3925908.0	-107.33999041795617	-1488319.0	2.546181982300518	35304.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3535.15625	-8423292.0	-607.5015386940884	119813.1103515625	3926036.0	-298.9293663417538	-4144795.0	2.5014665724595275	34684.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3539.0625	-8424182.0	-607.5657269436988	119817.0166015625	3926164.0	-457.15008403659874	-6338599.0	2.5656548220699817	35574.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3542.96875	-8424651.0	-607.5995519875946	119820.9228515625	3926292.0	-561.258520633998	-7782111.0	2.5994798659658276	36043.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3546.875	-8424111.0	-607.5606063080558	119824.8291015625	3926420.0	-605.0000721216288	-8388608.0	2.5605341864269002	35503.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3550.78125	-8423581.0	-607.5223818448045	119828.7353515625	3926548.0	-605.0000721216288	-8388608.0	2.522309723175731	34973.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3554.6875	-8423535.0	-607.5190642498809	119832.6416015625	3926676.0	-605.0000721216288	-8388608.0	2.518992128252045	34927.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3558.59375	-8424564.0	-607.5932774058912	119836.5478515625	3926804.0	-605.0000721216288	-8388608.0	2.5932052842623334	35956.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3562.5	-8425297.0	-607.6461425597838	119840.4541015625	3926932.0	-605.0000721216288	-8388608.0	2.646070438154988	36689.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3566.40625	-8424940.0	-607.6203951383109	119844.3603515625	3927060.0	-605.0000721216288	-8388608.0	2.620323016682031	36332.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3570.3125	-8424198.0	-607.5668808897592	119848.2666015625	3927188.0	-605.0000721216288	-8388608.0	2.5668087681303944	35590.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3574.21875	-8423882.0	-607.5440904550661	119852.1728515625	3927316.0	-605.0000721216288	-8388608.0	2.5440183334372444	35274.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3578.125	-8425401.0	-607.6536432091765	119856.0791015625	3927444.0	-605.0000721216288	-8388608.0	2.6535710875476703	36793.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3582.03125	-8426670.0	-607.745165556093	119859.9853515625	3927572.0	-605.0000721216288	-8388608.0	2.745093434464149	38062.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3585.9375	-8423618.0	-607.5250503450693	119863.8916015625	3927700.0	-605.0000721216288	-8388608.0	2.5249782234404354	35010.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3589.84375	-8419545.0	-607.2312989510655	119867.7978515625	3927828.0	-605.0000721216288	-8388608.0	2.2312268294366397	30937.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3593.75	-8417956.0	-607.1166976829408	119871.7041015625	3927956.0	-605.0000721216288	-8388608.0	2.116625561311908	29348.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3597.65625	-8417744.0	-607.1014078976402	119875.6103515625	3928084.0	-605.0000721216288	-8388608.0	2.1013357760114406	29136.0	128.0	128.0	128.0	128.0	
-605.0000721216288	-8388608.0	3601.5625	-8415962.0	-606.9728871551617	119879.5166015625	3928212.0	-605.0000721216288	-8388608.0	1.9728150335329813	27354.0	128.0	128.0	128.0	128.0	
-514.7377621814921	-7137079.0	3605.46875	-7157862.0	-516.2366659923395	119883.4228515625	3928340.0	-605.0000721216288	-8388608.0	1.4989038108472599	20783.0	128.0	128.0	128.0	128.0	
