TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
4930,502,1,78,99.9,16,62026,96.1,195826,153604,3.6
4940,503,1,78,99.9,16,57960,96.1,195891,153762,3.6
4950,504,1,78,99.9,16,46876,96.1,196005,153917,3.6
4960,505,1,78,99.9,16,26618,96.1,196074,154076,3.6
4970,506,1,78,99.9,16,3276,96.1,196159,154229,3.6
4980,507,1,78,99.9,16,3276,96.1,196221,154392,3.6
4990,508,1,78,99.9,16,3276,96.1,196292,154498,3.6
5000,509,1,78,99.9,16,3276,96.1,196320,154626,3.6
5010,510,1,78,99.9,16,3276,96.1,196415,154717,3.6
5020,511,1,78,99.9,16,3276,96.1,196433,154804,3.6
5030,512,1,78,99.9,16,1341,96.1,196473,154863,3.6
5040,513,1,78,99.9,16,1,96.1,196510,154987,3.6
5050,514,1,78,99.9,16,1,96.1,196584,155069,3.6
5060,515,1,78,99.9,16,1,96.1,196650,155155,3.6
5070,516,1,78,99.9,16,1,96.1,196733,155241,3.6
5080,517,1,78,99.9,16,1,96.1,196766,155330,3.6
5090,518,1,78,99.9,16,1,96.1,196785,155449,3.6
5100,519,1,78,99.9,16,1,96.1,196819,155491,3.6
5110,520,1,78,99.9,16,1,96.1,196859,155619,3.6
5120,521,1,78,99.9,16,1,96.1,196947,155676,3.6
5130,522,1,78,99.9,16,1,96.1,196943,155817,3.6
5140,523,1,78,99.9,16,1,96.1,197072,155919,3.6
5150,524,1,78,99.9,16,1,96.1,197086,156054,3.6
5160,525,1,78,99.9,16,1,96.1,197157,156154,3.6
5170,526,1,78,99.9,16,1,96.1,197204,156258,3.6
5180,527,1,78,99.9,16,1,96.1,197287,156379,3.6
5190,528,1,78,99.9,16,1,96.1,197302,156509,3.6
5200,529,1,78,99.9,16,1,96.1,197353,156601,3.6
5210,530,1,78,99.9,16,1,96.1,197432,156748,3.6
5220,531,1,78,99.9,16,1,96.1,197479,156867,3.6
5230,532,1,78,99.9,16,1,96.1,197591,156988,3.6
5240,533,1,78,99.9,16,1,96.1,197620,157098,3.6
5250,534,1,78,99.9,16,347,96.1,197694,157242,3.6
5260,535,1,78,99.9,16,747,96.1,197742,157334,3.6
5270,536,1,78,99.9,16,1075,96.1,197851,157444,3.6
5280,537,1,78,99.9,16,1349,96.1,197903,157541,3.6
5290,538,1,78,99.9,16,1587,96.1,197965,157664,3.6
5300,539,1,78,99.9,16,1807,96.1,198012,157725,3.6
5310,540,1,78,99.9,16,2024,96.1,198103,157866,3.6
5320,541,1,78,99.9,16,2248,96.1,198113,157916,3.6
5330,542,1,78,99.9,16,2491,96.1,198155,157990,3.6
5340,543,1,78,99.9,16,2757,96.1,198192,158089,3.6
5350,544,1,78,99.9,16,3049,96.1,198277,158179,3.6
5360,545,1,78,99.9,16,3349,96.1,198324,158293,3.6
5370,546,1,78,99.9,16,3661,96.1,198354,158338,3.6
5380,547,1,78,99.9,16,4003,96.1,198429,158435,3.6
5390,548,1,78,99.9,16,4370,96.1,198475,158526,3.6
5400,549,1,78,99.9,16,4754,96.1,198579,158658,3.6
5410,550,1,78,99.9,16,5152,96.1,198603,158748,3.6
5420,551,1,78,99.9,16,5554,96.1,198670,158870,3.6
5430,552,1,78,99.9,16,5956,96.1,198673,158915,3.6
5440,553,1,78,99.9,16,6351,96.1,198774,158980,3.6
5450,554,1,78,99.9,16,6737,96.1,198744,158981,3.6
5460,555,1,78,99.9,16,7110,96.1,198711,158896,3.6
5470,556,1,78,99.9,16,7470,96.1,198617,158660,3.6
5480,557,1,78,99.9,16,7816,96.1,198440,158251,3.6
5490,558,1,78,99.9,16,8153,96.1,198191,157809,3.6
5500,559,1,78,99.9,16,8486,96.1,197935,157302,3.6
5510,560,1,78,99.9,16,8822,96.1,197590,156695,3.6
5520,561,1,78,99.9,16,9172,96.1,197210,156013,3.6
5530,562,1,78,99.9,16,9544,96.1,196873,155335,3.6
5540,563,1,78,99.9,16,9949,96.1,196579,154820,3.6
5550,564,1,78,99.9,16,10394,96.1,196344,154374,3.6
5560,565,1,78,99.9,16,10887,96.1,196092,154082,3.6
5570,566,1,78,99.9,16,11429,96.1,195937,153805,3.6
5580,567,1,78,99.9,16,12021,96.1,195827,153574,3.6
5590,568,1,78,99.9,16,12656,96.1,195710,153412,3.6
5600,569,1,78,99.9,16,13327,96.1,195613,153243,3.6
5610,570,1,78,99.9,16,14025,96.1,195500,153154,3.6
5620,571,1,78,99.9,16,14738,96.1,195446,153011,3.6
5630,572,1,78,99.9,16,15430,96.1,195380,152978,3.6
5640,573,1,78,99.9,16,16094,96.1,195332,152920,3.6
5650,574,1,78,99.9,16,16735,96.1,195327,152866,3.6
5660,575,1,78,99.9,16,17345,96.1,195331,152883,3.6
5670,576,1,78,99.9,16,17919,96.1,195312,152913,3.6
5680,577,1,78,99.9,16,18447,96.1,195390,152990,3.6
5690,578,1,78,99.9,16,18924,96.1,195439,153141,3.6
5700,579,1,78,99.9,16,19351,96.1,195506,153277,3.6
5710,580,1,78,99.9,16,19724,96.1,195616,153420,3.6
5720,581,1,78,99.9,16,20039,96.1,195702,153612,3.6
5730,582,1,78,99.9,16,20301,96.1,195824,153762,3.6
5740,583,1,78,99.9,16,20509,96.1,195903,153946,3.6
5750,584,1,78,99.9,16,20671,96.1,195984,154078,3.6
5760,585,1,78,99.9,16,20789,96.1,196103,154230,3.6
5770,586,1,78,99.9,16,20874,96.1,196189,154352,3.6
5780,587,1,78,99.9,16,20926,96.1,196290,154477,3.6
5790,588,1,78,99.9,16,20958,96.1,196359,154579,3.6
5800,589,1,78,99.9,16,20970,96.1,196441,154698,3.6
5810,590,1,78,99.9,16,20975,96.1,196519,154808,3.6
5820,591,1,78,99.9,16,20973,96.1,196586,154886,3.6
5830,592,1,78,99.9,16,20968,96.1,196636,154996,3.6
5840,593,1,78,99.9,16,20968,96.1,196723,155085,3.6
5850,594,1,78,99.9,16,20971,96.1,196786,155169,3.6
5860,595,1,78,99.9,16,20986,96.1,196826,155272,3.6
5870,596,1,78,99.9,16,21010,96.1,196850,155366,3.6
5880,597,1,78,99.9,16,21046,96.1,196920,155472,3.6
5890,598,1,78,99.9,16,21091,96.1,196998,155601,3.6
5900,599,1,78,99.9,16,21147,96.1,197079,155708,3.6
5910,600,1,78,99.9,16,21212,96.1,197155,155825,3.6
5920,601,1,78,99.9,16,21283,96.1,197182,155940,3.6
5930,602,1,78,99.9,16,21358,96.1,197280,156091,3.6
5940,603,1,78,99.9,16,21437,96.1,197295,156150,3.6
5950,604,1,78,99.9,16,21516,96.1,197284,156219,3.6
5960,605,1,78,99.9,16,21593,96.1,197263,156277,3.6
5970,606,1,78,99.9,16,21669,96.1,197223,156312,3.6
5980,607,1,78,99.9,16,21741,96.1,197204,156382,3.6
5990,608,1,78,99.9,16,21809,96.1,197218,156465,3.6
6000,609,1,78,99.9,16,21879,96.1,197247,156565,3.6
6010,610,1,78,99.9,16,21948,96.1,197329,156691,3.6
6020,611,1,78,99.9,16,22014,96.1,197400,156820,3.6
6030,612,1,78,99.9,16,22081,96.1,197536,156999,3.6
6040,613,1,78,99.9,16,22146,96.1,197655,157159,3.6
6050,614,1,78,99.9,16,22209,96.1,197700,157266,3.6
6060,615,1,78,99.9,16,22268,96.1,197839,157409,3.6
6070,616,1,78,99.9,16,22325,96.1,197888,157517,3.6
