TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
5230,66206,1,255,12.7,2,0,93.3,394692,275851,0.0
5240,66207,1,255,12.7,2,0,93.3,394647,275885,0.0
5250,66208,1,255,12.7,2,0,93.3,394717,275880,0.0
5260,66209,1,255,12.7,2,0,93.3,394753,275882,0.0
5270,66210,1,255,12.7,2,0,93.3,394729,275904,0.0
5280,66211,1,255,12.7,2,0,93.3,394696,275885,0.0
5290,66212,1,255,12.7,2,0,93.3,394699,275876,0.0
5300,66213,1,255,12.7,2,0,93.3,394722,275906,0.0
5310,66214,1,255,12.7,2,0,93.3,394699,275857,0.0
5320,66215,1,255,12.7,2,0,93.3,394676,275892,0.0
5330,66216,1,255,12.7,2,0,93.3,394716,275903,0.0
5340,66217,1,255,12.7,2,0,93.3,394741,275940,0.0
5350,66218,1,255,12.7,2,0,93.3,394772,275924,0.0
5360,66219,1,255,12.7,2,0,93.3,394827,275987,0.0
5370,66220,1,255,12.7,2,0,93.3,394801,276029,0.0
5380,66221,1,255,12.7,2,0,93.3,394840,275961,0.0
5390,66222,1,255,12.7,2,0,93.3,394799,275959,0.0
5400,66223,1,255,12.7,2,0,93.3,394808,275965,0.0
5410,66224,1,255,12.7,2,0,93.3,394828,275976,0.0
5420,66225,1,255,12.7,2,0,93.3,394873,275999,0.0
5430,66226,1,255,12.7,2,0,93.3,394860,275970,0.0
5440,66227,1,255,12.7,2,0,93.3,394819,276020,0.0
5450,66228,1,255,12.7,2,0,93.3,394838,275981,0.0
5460,66229,1,255,12.7,2,0,93.3,394882,276000,0.0
5470,66230,1,255,12.7,2,0,93.3,394859,276027,0.0
5480,66231,1,255,12.7,2,0,93.3,394917,276027,0.0
5490,66232,1,255,12.7,2,0,93.3,394958,276015,0.0
5500,66233,1,255,12.7,2,0,93.3,394955,276096,0.0
5510,66234,1,255,12.7,2,0,93.3,394952,276080,0.0
5520,66235,1,255,12.7,2,0,93.3,394938,276068,0.0
5530,66236,1,255,12.7,2,0,93.3,395002,276132,0.0
5540,66237,1,255,12.7,2,0,93.3,394985,276127,0.0
5550,66238,1,255,12.7,2,0,93.3,395004,276139,0.0
5560,66239,1,255,12.7,2,0,93.3,395041,276086,0.0
5570,66240,1,255,12.7,2,0,93.3,395056,276173,0.0
5580,66241,1,255,12.7,2,0,93.3,395043,276141,0.0
5590,66242,1,255,12.7,2,0,93.3,395079,276128,0.0
5600,66243,1,255,12.7,2,0,93.3,395125,276171,0.0
5610,66244,1,255,12.7,2,0,93.3,394949,276111,0.0
5620,66245,1,255,12.7,2,0,93.3,394893,276026,0.0
5630,66246,1,255,12.7,2,0,93.3,394923,276047,0.0
5640,66247,1,255,12.7,2,0,93.3,394867,275978,0.0
5650,66248,1,255,12.7,2,0,93.3,394751,275953,0.0
5660,66249,1,255,12.7,2,0,93.3,394716,275909,0.0
5670,66250,1,255,12.7,2,0,93.3,394669,275895,0.0
5680,66251,1,255,12.7,2,0,93.3,394701,275873,0.0
5690,66252,1,255,12.7,2,0,93.3,394682,275835,0.0
5700,66253,1,255,12.7,2,0,93.3,394595,275809,0.0
5710,66254,1,255,12.7,2,0,93.3,394608,275825,0.0
5720,66255,1,255,12.7,2,0,93.3,394561,275761,0.0
5730,66256,1,255,12.7,2,0,93.3,394611,275771,0.0
5740,66257,1,255,12.7,2,0,93.3,394521,275751,0.0
5750,66258,1,255,12.7,2,0,93.3,394570,275762,0.0
5760,66259,1,255,12.7,2,0,93.3,394561,275768,0.0
5770,66260,1,255,12.7,2,0,93.3,394497,275762,0.0
5780,66261,1,255,12.7,2,0,93.3,394547,275780,0.0
